Notes :


2019/2/12 ¤W¤È 11:10:17
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
139.672852E-3	212.564850E-3	370.406342E-3	170.109558E-3	37.765503E-6	200.296783E-3
139.221382E-3	211.970901E-3	370.018959E-3	169.435501E-3	37.765503E-6	200.583458E-3
140.098572E-3	212.799454E-3	371.170807E-3	170.292091E-3	37.765503E-6	200.878716E-3
139.324379E-3	211.854172E-3	370.357132E-3	169.320488E-3	37.765503E-6	201.036644E-3
139.833069E-3	212.334251E-3	370.990562E-3	169.827461E-3	37.765503E-6	201.163101E-3
140.243340E-3	212.687874E-3	371.755028E-3	170.372200E-3	37.765503E-6	201.382828E-3
140.064812E-3	212.545395E-3	371.749878E-3	169.680405E-3	37.765503E-6	202.069473E-3
140.904808E-3	213.234901E-3	372.758675E-3	170.368767E-3	37.765503E-6	202.389908E-3
139.967537E-3	212.224388E-3	372.068024E-3	169.424629E-3	37.765503E-6	202.643394E-3
140.565491E-3	212.716484E-3	372.803879E-3	169.886398E-3	37.765503E-6	202.917480E-3
140.834427E-3	213.023758E-3	373.596382E-3	170.519257E-3	37.765503E-6	203.077126E-3
140.653610E-3	212.671280E-3	373.625565E-3	170.274925E-3	37.765503E-6	203.350639E-3
141.664696E-3	213.788223E-3	375.058937E-3	171.113205E-3	37.765503E-6	203.945732E-3
140.725136E-3	212.874413E-3	374.467850E-3	170.088959E-3	37.765503E-6	204.378891E-3
141.434097E-3	213.602257E-3	375.387955E-3	170.642853E-3	37.765503E-6	204.745102E-3
141.741371E-3	213.737297E-3	376.169014E-3	170.943260E-3	37.765503E-6	205.225754E-3
141.521645E-3	213.430595E-3	375.925255E-3	170.650291E-3	37.765503E-6	205.274963E-3
142.547035E-3	214.551544E-3	377.099419E-3	171.650505E-3	37.765503E-6	205.448914E-3
141.483879E-3	213.428307E-3	376.226807E-3	170.675468E-3	37.765503E-6	205.551338E-3
142.002869E-3	213.884926E-3	376.652527E-3	171.017075E-3	37.765503E-6	205.635452E-3
142.018318E-3	213.966179E-3	376.625061E-3	171.252251E-3	37.765503E-6	205.372810E-3
141.448402E-3	213.426590E-3	375.551033E-3	170.488358E-3	37.765503E-6	205.062675E-3
141.865540E-3	214.070892E-3	375.218582E-3	171.331787E-3	37.765503E-6	203.886795E-3
140.350914E-3	212.652969E-3	372.741508E-3	170.153618E-3	37.765503E-6	202.587891E-3
140.278816E-3	212.885284E-3	371.785927E-3	170.320702E-3	37.765503E-6	201.465225E-3
139.849091E-3	212.586594E-3	370.578003E-3	170.065498E-3	37.765503E-6	200.512505E-3
138.957596E-3	211.921120E-3	368.918037E-3	169.461250E-3	37.765503E-6	199.456787E-3
139.560127E-3	212.650108E-3	368.807030E-3	170.145035E-3	37.765503E-6	198.661995E-3
138.016319E-3	211.273956E-3	366.749954E-3	168.754578E-3	37.765503E-6	197.995377E-3
138.110733E-3	211.708260E-3	366.475868E-3	169.402313E-3	37.765503E-6	197.073555E-3
138.117027E-3	211.489677E-3	366.197777E-3	169.267845E-3	37.765503E-6	196.929932E-3
137.686157E-3	211.000443E-3	365.512848E-3	168.852425E-3	37.765503E-6	196.660423E-3
138.628006E-3	212.026405E-3	366.291046E-3	169.963074E-3	37.765503E-6	196.327972E-3
137.626076E-3	210.806465E-3	364.964104E-3	168.857574E-3	37.765503E-6	196.106529E-3
137.883568E-3	211.212730E-3	365.439606E-3	169.215202E-3	37.765503E-6	196.224403E-3
137.865257E-3	211.190987E-3	365.419579E-3	169.238663E-3	37.765503E-6	196.180916E-3
137.707329E-3	210.898590E-3	364.985847E-3	168.976021E-3	37.765503E-6	196.009827E-3
138.654900E-3	211.914253E-3	366.069603E-3	170.025444E-3	37.765503E-6	196.044159E-3
137.957954E-3	210.987282E-3	364.954376E-3	168.754578E-3	37.765503E-6	196.199799E-3
137.961388E-3	211.214447E-3	365.116882E-3	169.041252E-3	37.765503E-6	196.075630E-3
137.802887E-3	211.140060E-3	365.035629E-3	169.143105E-3	37.765503E-6	195.892525E-3
137.654686E-3	210.974693E-3	364.738083E-3	168.850136E-3	37.765503E-6	195.887947E-3
138.665771E-3	211.969757E-3	365.905380E-3	170.171928E-3	37.765503E-6	195.733452E-3
137.982559E-3	211.341476E-3	365.340042E-3	168.941116E-3	37.765503E-6	196.398926E-3
138.182831E-3	211.557198E-3	365.812683E-3	169.236946E-3	37.765503E-6	196.575737E-3
138.252068E-3	211.501694E-3	366.178322E-3	169.175148E-3	37.765503E-6	197.003174E-3
138.213730E-3	211.436462E-3	366.396332E-3	169.071007E-3	37.765503E-6	197.325325E-3
139.339256E-3	212.570572E-3	367.884064E-3	170.391655E-3	37.765503E-6	197.492409E-3
138.515854E-3	211.794662E-3	367.420578E-3	169.456100E-3	37.765503E-6	197.964478E-3
138.825989E-3	211.990929E-3	367.815399E-3	169.741631E-3	37.765503E-6	198.073769E-3
138.764763E-3	211.903381E-3	367.822838E-3	169.938469E-3	37.765503E-6	197.884369E-3
138.722420E-3	211.809540E-3	367.762184E-3	169.587135E-3	37.765503E-6	198.175049E-3
139.775848E-3	212.902451E-3	368.960381E-3	170.779037E-3	37.765503E-6	198.181343E-3
138.903809E-3	212.045288E-3	368.139839E-3	169.932175E-3	37.765503E-6	198.207664E-3
139.050293E-3	212.174606E-3	368.392181E-3	169.927597E-3	37.765503E-6	198.464584E-3
138.886642E-3	212.084198E-3	368.265152E-3	169.886398E-3	37.765503E-6	198.378754E-3
