Notes :


2019/2/18 ¤U¤È 02:38:25
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
123.743248E-3	193.195724E-3	325.021935E-3	149.419212E-3	48.637390E-6	175.602722E-3
123.102951E-3	192.467880E-3	323.849487E-3	149.003792E-3	48.637390E-6	174.845695E-3
123.341560E-3	192.717361E-3	323.697853E-3	149.216080E-3	48.637390E-6	174.481773E-3
122.442055E-3	192.053032E-3	322.496223E-3	148.309708E-3	48.637390E-6	174.186516E-3
122.374535E-3	192.003822E-3	322.344589E-3	148.432159E-3	48.637390E-6	173.912430E-3
122.644615E-3	192.398071E-3	322.414398E-3	149.119377E-3	48.637390E-6	173.295021E-3
122.285843E-3	191.982651E-3	321.891403E-3	148.572350E-3	48.637390E-6	173.319054E-3
122.723579E-3	192.299080E-3	322.105408E-3	149.139404E-3	48.637390E-6	172.966003E-3
122.141647E-3	191.843033E-3	321.540070E-3	148.612404E-3	48.637390E-6	172.927666E-3
122.344780E-3	191.953468E-3	321.959496E-3	148.623276E-3	48.637390E-6	173.336220E-3
122.847176E-3	192.577744E-3	322.695351E-3	148.975182E-3	48.637390E-6	173.720169E-3
122.745895E-3	192.214966E-3	322.916794E-3	148.750877E-3	48.637390E-6	174.165916E-3
123.478889E-3	192.905617E-3	324.005127E-3	149.271584E-3	48.637390E-6	174.733543E-3
122.958183E-3	192.395210E-3	323.775673E-3	148.787498E-3	48.637390E-6	174.988174E-3
123.303223E-3	192.685890E-3	324.514961E-3	149.037552E-3	48.637390E-6	175.477409E-3
123.750114E-3	193.268967E-3	325.415611E-3	149.260139E-3	48.637390E-6	176.155472E-3
123.754692E-3	192.909622E-3	325.742340E-3	149.150848E-3	48.637390E-6	176.591492E-3
124.621582E-3	193.731880E-3	326.878166E-3	149.912453E-3	48.637390E-6	176.965714E-3
123.952675E-3	193.037224E-3	326.377487E-3	149.351120E-3	48.637390E-6	177.026367E-3
124.132347E-3	193.169403E-3	326.938820E-3	149.481010E-3	48.637390E-6	177.457809E-3
124.504852E-3	193.688965E-3	327.531052E-3	149.744797E-3	48.637390E-6	177.786255E-3
124.360085E-3	193.382263E-3	327.447510E-3	149.866676E-3	48.637390E-6	177.580833E-3
125.156593E-3	194.129562E-3	328.322983E-3	150.319290E-3	48.637390E-6	178.003693E-3
124.537468E-3	193.391418E-3	327.684402E-3	149.462700E-3	48.637390E-6	178.221703E-3
124.781799E-3	193.513298E-3	328.179932E-3	149.663544E-3	48.637390E-6	178.516388E-3
124.917984E-3	193.857193E-3	328.673172E-3	149.839783E-3	48.637390E-6	178.833389E-3
124.913979E-3	193.597984E-3	328.692627E-3	149.727058E-3	48.637390E-6	178.965569E-3
125.811768E-3	194.529533E-3	329.901123E-3	150.696945E-3	48.637390E-6	179.204178E-3
125.432968E-3	193.933868E-3	329.677391E-3	149.813461E-3	48.637390E-6	179.863930E-3
125.523949E-3	193.999672E-3	330.219269E-3	150.209999E-3	48.637390E-6	180.009270E-3
125.720787E-3	194.380760E-3	330.827522E-3	150.516129E-3	48.637390E-6	180.311394E-3
125.747108E-3	194.209099E-3	331.243515E-3	150.246048E-3	48.637390E-6	180.997467E-3
126.689529E-3	195.134354E-3	332.549286E-3	151.171875E-3	48.637390E-6	181.377411E-3
126.424026E-3	194.686890E-3	332.627106E-3	150.624275E-3	48.637390E-6	182.002831E-3
126.619720E-3	194.736099E-3	333.267975E-3	150.651741E-3	48.637390E-6	182.616234E-3
126.921844E-3	195.172691E-3	334.006119E-3	150.785065E-3	48.637390E-6	183.221054E-3
127.050018E-3	195.013618E-3	334.735107E-3	150.971031E-3	48.637390E-6	183.764076E-3
128.114891E-3	196.073341E-3	336.162758E-3	151.762390E-3	48.637390E-6	184.400368E-3
127.826500E-3	195.614433E-3	336.454010E-3	151.352692E-3	48.637390E-6	185.101318E-3
127.984428E-3	195.640182E-3	337.204742E-3	151.490021E-3	48.637390E-6	185.714722E-3
128.199005E-3	195.982933E-3	337.900543E-3	151.611328E-3	48.637390E-6	186.289215E-3
