Notes :


2019/2/19 ¤U¤È 02:29:25
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
-36.430550E-3	-9.263992E-3	-534.806442E-3	-162.745285E-3	56.648254E-6	-372.061157E-3
-36.460876E-3	-9.253693E-3	-534.706879E-3	-162.932968E-3	56.648254E-6	-371.773911E-3
-36.464882E-3	-9.286880E-3	-534.763527E-3	-162.837410E-3	56.648254E-6	-371.926117E-3
-36.501503E-3	-9.244537E-3	-535.183525E-3	-162.847710E-3	56.648254E-6	-372.335815E-3
-36.439705E-3	-9.223366E-3	-535.165787E-3	-163.059425E-3	56.648254E-6	-372.106361E-3
-36.526108E-3	-9.221077E-3	-535.776329E-3	-163.426781E-3	56.648254E-6	-372.349548E-3
-36.507797E-3	-9.218788E-3	-535.923386E-3	-163.280296E-3	56.648254E-6	-372.643089E-3
-36.500359E-3	-9.262276E-3	-536.044121E-3	-163.189888E-3	56.648254E-6	-372.854233E-3
-36.516380E-3	-9.254265E-3	-536.172295E-3	-163.167572E-3	56.648254E-6	-373.004723E-3
-36.570168E-3	-9.264565E-3	-536.373138E-3	-163.311768E-3	56.648254E-6	-373.061371E-3
-36.548996E-3	-9.254837E-3	-536.235809E-3	-163.368416E-3	56.648254E-6	-372.867393E-3
-36.577034E-3	-9.228516E-3	-536.785698E-3	-163.561249E-3	56.648254E-6	-373.224449E-3
-36.561584E-3	-9.226227E-3	-537.139320E-3	-163.562965E-3	56.648254E-6	-373.576355E-3
-36.638260E-3	-9.332657E-3	-536.966515E-3	-163.582420E-3	56.648254E-6	-373.384094E-3
-36.649704E-3	-9.253693E-3	-537.561607E-3	-163.616180E-3	56.648254E-6	-373.945427E-3
-36.595917E-3	-9.274292E-3	-537.514687E-3	-163.647079E-3	56.648254E-6	-373.867607E-3
-36.619377E-3	-9.296608E-3	-538.107491E-3	-163.660812E-3	56.648254E-6	-374.446678E-3
-36.629677E-3	-9.272003E-3	-538.550377E-3	-163.879967E-3	56.648254E-6	-374.670410E-3
-36.630249E-3	-9.312630E-3	-538.263130E-3	-163.838196E-3	56.648254E-6	-374.424934E-3
-36.637688E-3	-9.229660E-3	-538.825607E-3	-163.831902E-3	56.648254E-6	-374.993706E-3
-36.761284E-3	-9.243965E-3	-539.249611E-3	-164.071655E-3	56.648254E-6	-375.177956E-3
-36.676598E-3	-9.259987E-3	-538.778687E-3	-164.165497E-3	56.648254E-6	-374.613190E-3
-36.737251E-3	-9.275436E-3	-538.792419E-3	-164.354324E-3	56.648254E-6	-374.438095E-3
-36.691475E-3	-9.238243E-3	-538.883400E-3	-163.913155E-3	56.648254E-6	-374.970245E-3
-36.778450E-3	-9.254265E-3	-538.748932E-3	-163.649940E-3	56.648254E-6	-375.098991E-3
-36.693192E-3	-9.251404E-3	-538.243103E-3	-163.569260E-3	56.648254E-6	-374.673843E-3
-36.674881E-3	-9.301186E-3	-537.323570E-3	-163.612175E-3	56.648254E-6	-373.711395E-3
-36.553574E-3	-9.248543E-3	-536.470413E-3	-163.145256E-3	56.648254E-6	-373.325157E-3
-36.508942E-3	-9.186172E-3	-534.808159E-3	-163.061714E-3	56.648254E-6	-371.746445E-3
-36.401939E-3	-9.232521E-3	-533.783913E-3	-162.593651E-3	56.648254E-6	-371.190262E-3
-36.318398E-3	-9.255409E-3	-533.074379E-3	-162.325287E-3	56.648254E-6	-370.749092E-3
-36.219978E-3	-9.228516E-3	-532.290459E-3	-162.165642E-3	56.648254E-6	-370.124817E-3
-36.167908E-3	-9.247398E-3	-531.505394E-3	-161.828613E-3	56.648254E-6	-369.676781E-3
-36.145592E-3	-9.200478E-3	-531.009865E-3	-161.752510E-3	56.648254E-6	-369.257355E-3
-36.204529E-3	-9.204483E-3	-530.993271E-3	-161.555672E-3	56.648254E-6	-369.437599E-3
-36.156464E-3	-9.257126E-3	-530.816460E-3	-161.731911E-3	56.648254E-6	-369.084549E-3
-36.167336E-3	-9.239388E-3	-530.873108E-3	-161.667252E-3	56.648254E-6	-369.205856E-3
