Notes :


2019/2/12 ¤U¤È 03:05:35
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
163.591003E-3	221.072388E-3	435.254860E-3	36.635971E-3	50.926208E-6	398.618889E-3
162.362480E-3	220.172882E-3	433.264732E-3	35.910416E-3	50.926208E-6	397.354317E-3
162.214851E-3	220.186615E-3	432.119751E-3	35.926437E-3	50.926208E-6	396.193314E-3
161.550522E-3	219.726562E-3	430.984497E-3	35.755348E-3	50.926208E-6	395.229149E-3
161.366844E-3	219.526291E-3	430.118179E-3	35.507011E-3	50.926208E-6	394.611168E-3
161.933327E-3	220.236969E-3	430.507278E-3	36.242867E-3	50.926208E-6	394.264412E-3
161.235237E-3	219.442749E-3	429.568863E-3	35.538483E-3	50.926208E-6	394.030380E-3
161.421776E-3	219.673920E-3	429.821205E-3	35.660362E-3	50.926208E-6	394.160843E-3
161.092186E-3	219.457626E-3	429.702759E-3	35.496140E-3	50.926208E-6	394.206619E-3
161.265564E-3	219.557762E-3	429.858971E-3	35.485840E-3	50.926208E-6	394.373131E-3
162.082672E-3	220.303345E-3	430.800247E-3	36.318970E-3	50.926208E-6	394.481277E-3
161.367989E-3	219.629288E-3	430.171967E-3	35.531616E-3	50.926208E-6	394.640350E-3
161.623764E-3	219.785500E-3	430.406570E-3	35.739326E-3	50.926208E-6	394.667244E-3
161.319923E-3	219.469070E-3	430.210876E-3	35.543060E-3	50.926208E-6	394.667816E-3
161.426353E-3	219.594955E-3	430.341339E-3	35.617447E-3	50.926208E-6	394.723892E-3
162.194252E-3	220.387459E-3	431.319237E-3	36.454582E-3	50.926208E-6	394.864655E-3
161.617470E-3	219.776344E-3	430.925560E-3	35.811424E-3	50.926208E-6	395.114136E-3
161.992264E-3	220.036697E-3	431.226540E-3	36.033440E-3	50.926208E-6	395.193100E-3
161.595154E-3	219.665337E-3	431.206512E-3	35.565948E-3	50.926208E-6	395.640564E-3
161.812019E-3	219.850159E-3	431.502342E-3	35.796547E-3	50.926208E-6	395.705795E-3
162.676048E-3	220.604897E-3	432.532883E-3	36.524963E-3	50.926208E-6	396.007919E-3
162.106133E-3	219.996643E-3	432.024765E-3	35.811996E-3	50.926208E-6	396.212769E-3
162.579346E-3	220.351410E-3	432.573509E-3	36.009407E-3	50.926208E-6	396.564102E-3
162.034607E-3	219.682503E-3	432.380104E-3	35.653496E-3	50.926208E-6	396.726608E-3
162.350464E-3	219.822693E-3	432.822418E-3	35.862923E-3	50.926208E-6	396.959496E-3
163.085175E-3	220.567703E-3	433.969688E-3	36.559296E-3	50.354004E-6	397.410393E-3
162.748718E-3	220.057869E-3	433.708191E-3	35.989952E-3	50.354004E-6	397.718239E-3
163.126945E-3	220.533371E-3	434.477234E-3	36.384773E-3	50.354004E-6	398.092461E-3
162.619972E-3	220.047569E-3	434.149361E-3	35.869789E-3	50.354004E-6	398.279572E-3
162.946701E-3	220.353699E-3	434.504700E-3	36.019707E-3	50.354004E-6	398.484993E-3
163.516617E-3	220.953941E-3	435.171318E-3	36.813354E-3	50.354004E-6	398.357964E-3
163.022804E-3	220.365715E-3	434.742737E-3	36.012268E-3	50.354004E-6	398.730469E-3
163.508034E-3	220.904732E-3	435.234261E-3	36.524963E-3	50.354004E-6	398.709297E-3
162.756729E-3	220.077324E-3	434.636879E-3	35.860634E-3	50.354004E-6	398.776245E-3
162.966728E-3	220.353699E-3	434.798241E-3	36.030006E-3	50.354004E-6	398.768234E-3
163.481140E-3	221.015739E-3	435.408211E-3	36.627388E-3	50.354004E-6	398.780823E-3
163.133812E-3	220.408630E-3	434.835434E-3	36.109543E-3	50.354004E-6	398.725891E-3
163.509178E-3	220.811462E-3	435.302353E-3	36.565018E-3	50.354004E-6	398.737335E-3
162.611961E-3	219.938850E-3	434.655762E-3	35.722160E-3	50.354004E-6	398.933601E-3
163.068008E-3	220.279312E-3	434.926987E-3	36.027718E-3	50.354004E-6	398.899269E-3
163.636208E-3	220.682716E-3	435.687447E-3	36.774445E-3	50.354004E-6	398.913002E-3
163.155556E-3	220.307350E-3	435.312080E-3	36.068344E-3	50.354004E-6	399.243736E-3
163.647652E-3	220.758247E-3	435.852814E-3	36.655998E-3	50.354004E-6	399.196815E-3
162.892914E-3	219.879913E-3	435.210228E-3	35.820007E-3	50.354004E-6	399.390221E-3
163.296890E-3	220.242119E-3	435.758400E-3	35.989952E-3	50.354004E-6	399.768448E-3
163.857079E-3	220.685005E-3	436.463928E-3	36.579323E-3	50.354004E-6	399.884605E-3
163.461685E-3	220.401192E-3	436.365509E-3	36.126137E-3	50.354004E-6	400.239372E-3
164.168930E-3	221.023750E-3	437.228394E-3	36.629677E-3	50.354004E-6	400.598717E-3
163.411331E-3	220.078468E-3	436.490250E-3	35.806274E-3	50.354004E-6	400.683975E-3
