Notes :


2018/11/26 ¤U¤È 12:29:32
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
300.246620E-3	423.851395E-3	788.071060E-3	64.747238E-3	42.915344E-6	723.323822E-3
300.262070E-3	423.536110E-3	787.958908E-3	64.510918E-3	42.915344E-6	723.447990E-3
301.045990E-3	424.366951E-3	789.365387E-3	65.196419E-3	42.915344E-6	724.168968E-3
300.832558E-3	423.863983E-3	789.444351E-3	64.591026E-3	42.915344E-6	724.853325E-3
301.229095E-3	424.139214E-3	791.303444E-3	65.053368E-3	42.915344E-6	726.250076E-3
301.589584E-3	424.293709E-3	791.450500E-3	65.148354E-3	42.915344E-6	726.302147E-3
301.326370E-3	423.864555E-3	791.390991E-3	64.581299E-3	42.915344E-6	726.809692E-3
302.225304E-3	424.800110E-3	793.413734E-3	65.805244E-3	42.915344E-6	727.608490E-3
301.653099E-3	423.822212E-3	792.691040E-3	64.990425E-3	42.915344E-6	727.700615E-3
302.277374E-3	424.190140E-3	794.615364E-3	65.414429E-3	42.915344E-6	729.200935E-3
302.653885E-3	424.262810E-3	794.924355E-3	65.425873E-3	42.915344E-6	729.498482E-3
302.557755E-3	423.835945E-3	794.354439E-3	63.587952E-3	42.915344E-6	730.766487E-3
303.452682E-3	424.480247E-3	796.096230E-3	64.955521E-3	42.915344E-6	731.140709E-3
303.484154E-3	424.205589E-3	797.165108E-3	65.210724E-3	42.915344E-6	731.954384E-3
304.024315E-3	424.468231E-3	799.034500E-3	65.597534E-3	42.915344E-6	733.436966E-3
304.515266E-3	424.697685E-3	799.956322E-3	65.853310E-3	42.915344E-6	734.103012E-3
304.618835E-3	424.103165E-3	799.297714E-3	65.378952E-3	42.915344E-6	733.918762E-3
305.524635E-3	425.172615E-3	801.714134E-3	65.955162E-3	42.915344E-6	735.758972E-3
305.603600E-3	425.080490E-3	803.237343E-3	65.854454E-3	42.915344E-6	737.382889E-3
306.618690E-3	425.815773E-3	805.991364E-3	66.341972E-3	42.915344E-6	739.649391E-3
307.130814E-3	426.140785E-3	806.905746E-3	66.425514E-3	42.915344E-6	740.480232E-3
307.379723E-3	426.103592E-3	807.959175E-3	66.285896E-3	42.915344E-6	741.673279E-3
