Notes :


2018/11/23 ¤W¤È 11:24:19
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
195.610428E-3	174.003410E-3	528.701019E-3	44.819069E-3	58.364868E-6	483.881950E-3
196.754265E-3	175.081444E-3	530.149841E-3	45.901108E-3	58.364868E-6	484.248734E-3
195.200157E-3	173.427200E-3	529.091835E-3	44.098663E-3	58.364868E-6	484.993172E-3
197.620010E-3	175.413322E-3	531.702232E-3	46.019554E-3	58.364868E-6	485.682678E-3
196.675873E-3	174.548721E-3	531.686211E-3	45.184135E-3	58.364868E-6	486.502075E-3
196.977425E-3	174.506378E-3	531.933975E-3	44.959259E-3	58.364868E-6	486.974716E-3
198.234558E-3	175.514603E-3	533.754158E-3	46.224976E-3	58.364868E-6	487.529182E-3
196.793747E-3	173.741913E-3	532.637215E-3	44.349289E-3	58.364868E-6	488.287926E-3
198.958397E-3	175.964355E-3	535.465622E-3	46.301651E-3	58.364868E-6	489.163971E-3
198.053741E-3	175.036240E-3	535.950851E-3	45.530319E-3	58.364868E-6	490.420532E-3
198.213387E-3	175.110626E-3	536.219788E-3	45.401001E-3	58.364868E-6	490.818787E-3
199.298286E-3	176.101112E-3	537.617111E-3	46.454430E-3	58.364868E-6	491.162682E-3
198.284340E-3	174.567604E-3	536.947060E-3	44.720078E-3	58.364868E-6	492.226982E-3
200.268745E-3	176.447868E-3	539.127731E-3	46.824646E-3	58.364868E-6	492.303085E-3
199.253082E-3	175.372696E-3	539.180946E-3	45.894241E-3	58.364868E-6	493.286705E-3
199.483681E-3	175.487709E-3	539.626122E-3	45.854187E-3	58.364868E-6	493.771935E-3
200.465012E-3	176.376343E-3	540.730476E-3	46.723938E-3	58.364868E-6	494.006538E-3
199.495697E-3	175.056839E-3	539.580917E-3	45.170403E-3	58.364868E-6	494.410515E-3
200.569153E-3	176.726532E-3	541.348457E-3	47.071266E-3	58.364868E-6	494.277191E-3
199.170113E-3	175.345230E-3	539.556885E-3	45.745468E-3	58.364868E-6	493.811417E-3
198.006821E-3	174.890900E-3	535.045624E-3	45.396423E-3	58.364868E-6	489.649200E-3
196.336555E-3	174.857712E-3	528.761673E-3	45.714569E-3	58.364868E-6	483.047104E-3
192.053604E-3	172.903633E-3	518.468857E-3	43.559647E-3	58.364868E-6	474.909210E-3
190.311241E-3	173.067284E-3	511.348343E-3	44.415092E-3	58.364868E-6	466.933250E-3
186.729813E-3	171.269417E-3	504.675865E-3	42.718506E-3	58.364868E-6	461.957359E-3
185.832024E-3	171.196747E-3	500.505638E-3	42.458725E-3	58.364868E-6	458.046913E-3
185.713577E-3	171.571541E-3	498.511505E-3	43.080711E-3	58.364868E-6	455.430794E-3
184.196663E-3	170.435715E-3	496.475029E-3	42.219543E-3	58.364868E-6	454.255486E-3
185.333061E-3	171.512604E-3	497.336197E-3	43.089294E-3	58.364868E-6	454.246902E-3
183.893967E-3	170.083809E-3	496.254158E-3	41.917419E-3	58.364868E-6	454.336739E-3
184.637260E-3	170.692635E-3	497.093010E-3	42.293930E-3	58.364868E-6	454.799080E-3
185.758209E-3	171.430779E-3	498.785019E-3	43.112755E-3	58.364868E-6	455.672264E-3
184.975433E-3	170.568466E-3	498.635101E-3	42.042160E-3	58.364868E-6	456.592941E-3
186.794472E-3	171.969795E-3	501.414299E-3	43.472672E-3	58.364868E-6	457.941628E-3
185.846329E-3	170.709801E-3	502.171898E-3	42.170334E-3	58.364868E-6	460.001564E-3
187.176704E-3	171.507454E-3	504.409218E-3	42.970276E-3	58.364868E-6	461.438942E-3
188.629532E-3	172.355461E-3	507.294273E-3	43.963623E-3	58.364868E-6	463.330650E-3
188.742828E-3	171.605873E-3	508.972549E-3	43.137932E-3	58.364868E-6	465.834618E-3
190.779877E-3	173.214340E-3	512.881279E-3	44.507790E-3	58.364868E-6	468.373489E-3
190.254021E-3	171.970367E-3	514.167023E-3	43.302155E-3	58.364868E-6	470.864868E-3
191.730881E-3	172.873306E-3	517.573929E-3	44.050026E-3	58.364868E-6	473.523903E-3
193.020630E-3	173.602295E-3	520.047569E-3	44.945526E-3	58.364868E-6	475.102043E-3
193.044662E-3	173.077011E-3	521.201134E-3	44.040298E-3	58.364868E-6	477.160835E-3
194.861984E-3	174.445152E-3	524.378586E-3	45.471954E-3	58.364868E-6	478.906631E-3
193.593407E-3	172.854996E-3	524.583435E-3	43.963623E-3	58.364868E-6	480.619812E-3
194.958115E-3	173.916435E-3	526.487732E-3	44.838524E-3	58.364868E-6	481.649208E-3
195.495987E-3	174.423409E-3	527.051926E-3	45.304298E-3	58.364868E-6	481.747627E-3
194.912910E-3	173.656082E-3	526.704597E-3	44.437408E-3	58.364868E-6	482.267189E-3
196.322823E-3	174.863434E-3	528.243828E-3	45.729446E-3	58.364868E-6	482.514381E-3
194.216537E-3	173.035812E-3	526.477432E-3	44.048309E-3	58.364868E-6	482.429123E-3
195.284843E-3	174.052048E-3	527.185249E-3	44.863129E-3	58.364868E-6	482.322121E-3
195.643616E-3	174.508667E-3	527.735710E-3	45.532608E-3	58.364868E-6	482.203102E-3
194.853401E-3	173.631477E-3	526.699448E-3	44.588470E-3	58.364868E-6	482.110977E-3
196.160889E-3	174.833107E-3	528.178024E-3	45.937157E-3	58.364868E-6	482.240868E-3
194.429398E-3	172.977448E-3	526.654816E-3	43.917847E-3	58.364868E-6	482.736969E-3
195.538902E-3	173.950195E-3	527.630997E-3	44.803619E-3	58.364868E-6	482.827377E-3
196.016121E-3	174.277496E-3	528.311920E-3	45.345497E-3	58.364868E-6	482.966423E-3
195.591545E-3	173.806572E-3	528.623772E-3	44.522095E-3	58.364868E-6	484.101677E-3
197.027779E-3	175.233078E-3	530.207634E-3	45.967484E-3	58.364868E-6	484.240150E-3
195.147514E-3	173.249817E-3	529.083824E-3	43.911552E-3	58.364868E-6	485.172272E-3
196.518517E-3	174.401665E-3	530.931473E-3	45.112610E-3	58.364868E-6	485.818863E-3
196.888161E-3	174.832535E-3	531.230736E-3	45.411301E-3	58.364868E-6	485.819435E-3
196.628952E-3	174.286079E-3	531.529999E-3	44.800758E-3	58.364868E-6	486.729240E-3
197.979355E-3	175.553513E-3	533.968163E-3	46.350288E-3	58.364868E-6	487.617874E-3
196.060753E-3	173.520470E-3	532.513046E-3	44.368172E-3	58.364868E-6	488.144875E-3
197.760773E-3	174.779320E-3	534.230804E-3	45.401001E-3	58.364868E-6	488.829803E-3
197.895241E-3	174.975586E-3	535.031319E-3	45.725441E-3	58.364868E-6	489.305878E-3
197.711563E-3	174.542999E-3	534.943771E-3	45.092583E-3	58.364868E-6	489.851189E-3
199.267387E-3	175.935173E-3	537.011719E-3	46.495628E-3	58.364868E-6	490.516090E-3
197.605705E-3	174.015999E-3	535.774040E-3	44.569016E-3	58.364868E-6	491.205025E-3
199.038506E-3	175.259399E-3	537.292671E-3	45.646477E-3	58.364868E-6	491.646194E-3
199.013901E-3	175.195313E-3	537.902641E-3	45.778656E-3	58.364868E-6	492.123985E-3
199.100304E-3	175.006485E-3	538.359833E-3	45.422745E-3	58.364868E-6	492.937088E-3
200.384903E-3	176.177216E-3	540.022087E-3	46.687317E-3	58.364868E-6	493.334770E-3
198.539543E-3	174.407959E-3	538.657379E-3	44.665146E-3	58.364868E-6	493.992233E-3
200.123978E-3	175.773811E-3	540.343094E-3	45.893669E-3	58.364868E-6	494.449425E-3
199.757767E-3	175.511169E-3	539.947701E-3	45.734596E-3	58.364868E-6	494.213104E-3
199.197006E-3	175.070572E-3	538.929176E-3	45.366669E-3	58.364868E-6	493.562508E-3
199.544334E-3	176.025581E-3	537.824249E-3	46.499062E-3	58.364868E-6	491.325188E-3
195.657349E-3	173.214340E-3	529.942703E-3	44.028854E-3	58.364868E-6	485.913849E-3
194.215393E-3	173.797989E-3	523.182678E-3	44.638252E-3	58.364868E-6	478.544426E-3
190.867424E-3	172.504234E-3	514.535522E-3	43.638611E-3	58.364868E-6	470.896912E-3
188.130569E-3	171.433067E-3	507.215881E-3	42.731667E-3	58.364868E-6	464.484215E-3
187.566948E-3	172.027016E-3	503.826141E-3	43.417740E-3	58.364868E-6	460.408401E-3
